id_cliente,monto,fecha,id,nombre,ciudad
38.0,523.32,2022-04-22,38,Sofia,CDMX
96.0,185.48,2023-08-19,96,Maria,Puebla
14.0,575.0,2022-12-22,14,Ana,Tijuana
60.0,735.96,2022-09-03,60,Elena,Monterrey
75.0,222.75,2022-04-24,75,Pedro,León
70.0,50.34,2023-01-20,70,Laura,Mérida
68.0,52.1,2023-12-02,68,Maria,CDMX
66.0,942.25,2023-12-22,66,Luis,Desconocida
91.0,512.17,2022-05-10,91,Juan,Desconocida
62.0,511.97,2020-12-16,62,Carlos,Mérida
84.0,,2023-08-08,84,Laura,CDMX
8.0,563.33,2020-01-19,8,Luis,Mérida
17.0,976.38,2020-05-13,17,Carlos,Puebla
91.0,,2020-08-25,91,Juan,Desconocida
70.0,709.6,2021-01-25,70,Laura,Mérida
56.0,184.06,2022-02-07,56,Laura,Guadalajara
8.0,754.11,2022-10-21,8,Luis,Mérida
19.0,414.24,2020-10-03,19,Luis,León
78.0,22.54,2021-12-12,78,Carlos,CDMX
92.0,775.51,2021-11-30,92,Elena,Monterrey
88.0,441.19,2022-01-23,88,Pedro,Tijuana
58.0,464.67,,58,Pedro,Mérida
11.0,37.92,2023-01-14,11,Sin nombre,Monterrey
72.0,,2022-06-26,72,Elena,Desconocida
37.0,475.97,,37,Sin nombre,CDMX
71.0,33.49,2021-03-24,71,Pedro,CDMX
39.0,542.38,2023-08-11,39,Maria,Tijuana
82.0,551.55,2020-08-22,82,Juan,Desconocida
1.0,726.23,2023-01-07,1,Pedro,Puebla
44.0,599.5,2022-01-17,44,Elena,León
8.0,984.97,2020-01-26,8,Luis,Mérida
46.0,584.85,2023-12-30,46,Juan,Puebla
23.0,442.55,2021-09-21,23,Juan,Mérida
100.0,90.57,2023-03-20,100,Elena,Querétaro
7.0,162.96,2022-02-23,7,Pedro,Tijuana
89.0,426.38,2020-06-07,89,Pedro,Puebla
17.0,197.37,2021-01-24,17,Carlos,Puebla
16.0,670.24,2021-04-09,16,Ana,Monterrey
86.0,465.16,2020-07-26,86,Laura,Puebla
45.0,268.6,2020-04-13,45,Sin nombre,Querétaro
90.0,428.48,2020-04-06,90,Elena,CDMX
37.0,313.4,2022-11-01,37,Sin nombre,CDMX
30.0,467.6,2020-10-16,30,Luis,Monterrey
46.0,933.89,2022-08-13,46,Juan,Puebla
71.0,613.72,2021-05-21,71,Pedro,CDMX
90.0,886.24,2023-05-17,90,Elena,CDMX
64.0,664.71,2023-10-07,64,Laura,Querétaro
87.0,389.91,2022-06-11,87,Miguel,León
80.0,757.78,2020-12-24,80,Luis,Monterrey
73.0,618.81,2020-12-17,73,Laura,Querétaro
88.0,559.07,2022-12-28,88,Pedro,Tijuana
81.0,718.08,2021-09-06,81,Sofia,Desconocida
32.0,347.78,2023-01-29,32,Sin nombre,Tijuana
12.0,503.63,2022-01-22,12,Luis,León
100.0,482.38,2020-09-06,100,Elena,Querétaro
82.0,9.35,2023-06-03,82,Juan,Desconocida
75.0,662.24,2023-08-05,75,Pedro,León
67.0,767.42,2022-06-07,67,Luis,Desconocida
35.0,,2020-04-25,35,Luis,Monterrey
95.0,250.03,2021-01-11,95,Sofia,Guadalajara
52.0,,2022-01-30,52,Sin nombre,Guadalajara
32.0,150.31,2020-01-17,32,Sin nombre,Tijuana
86.0,197.16,2020-02-09,86,Laura,Puebla
73.0,581.38,2022-01-20,73,Laura,Querétaro
28.0,698.82,2023-05-05,28,Laura,Tijuana
17.0,859.21,2023-05-12,17,Carlos,Puebla
82.0,96.44,2022-02-02,82,Juan,Desconocida
81.0,621.8,2022-07-09,81,Sofia,Desconocida
6.0,610.52,2020-04-05,6,Juan,Guadalajara
72.0,63.13,2023-01-14,72,Elena,Desconocida
49.0,561.91,2021-04-09,49,Carlos,CDMX
83.0,828.4,2021-05-30,83,Carlos,Querétaro
43.0,642.69,2021-09-14,43,Elena,Tijuana
10.0,112.97,2021-02-11,10,Pedro,Guadalajara
15.0,359.28,2022-01-16,15,Sin nombre,Guadalajara
22.0,643.95,2021-02-28,22,Ana,CDMX
59.0,570.56,2022-05-10,59,Miguel,Monterrey
77.0,366.99,2020-05-15,77,Miguel,Desconocida
42.0,981.86,2023-12-16,42,Sin nombre,CDMX
48.0,346.99,2021-04-24,48,Miguel,León
96.0,219.6,2022-06-18,96,Maria,Puebla
43.0,621.5,2020-01-14,43,Elena,Tijuana
59.0,966.37,2020-07-09,59,Miguel,Monterrey
49.0,606.56,2020-08-07,49,Carlos,CDMX
33.0,818.98,2022-09-07,33,Sin nombre,Monterrey
6.0,67.83,,6,Juan,Guadalajara
17.0,65.15,2023-01-30,17,Carlos,Puebla
68.0,62.58,2020-06-25,68,Maria,CDMX
67.0,667.59,2022-09-11,67,Luis,Desconocida
47.0,917.66,2021-01-17,47,Carlos,Puebla
59.0,768.68,2021-07-01,59,Miguel,Monterrey
2.0,53.03,2023-06-24,2,Miguel,Puebla
95.0,386.68,2023-06-05,95,Sofia,Guadalajara
38.0,642.64,2023-05-17,38,Sofia,CDMX
83.0,316.12,2022-04-26,83,Carlos,Querétaro
88.0,617.73,2023-05-26,88,Pedro,Tijuana
17.0,641.78,2022-12-31,17,Carlos,Puebla
11.0,440.33,2021-09-08,11,Sin nombre,Monterrey
85.0,447.92,,85,Elena,Desconocida
19.0,92.77,2020-07-03,19,Luis,León
51.0,478.2,2022-03-28,51,Laura,Desconocida
6.0,54.12,2022-05-11,6,Juan,Guadalajara
43.0,837.37,2020-06-26,43,Elena,Tijuana
72.0,526.2,2022-04-18,72,Elena,Desconocida
89.0,831.43,2023-04-28,89,Pedro,Puebla
90.0,631.31,2024-01-15,90,Elena,CDMX
1.0,182.16,2021-10-30,1,Pedro,Puebla
84.0,773.67,2020-11-29,84,Laura,CDMX
26.0,935.34,2021-10-12,26,Sin nombre,Querétaro
83.0,684.95,2022-08-03,83,Carlos,Querétaro
82.0,857.4,2023-10-31,82,Juan,Desconocida
1.0,698.89,2020-12-18,1,Pedro,Puebla
17.0,111.25,2022-05-30,17,Carlos,Puebla
15.0,509.99,2021-07-05,15,Sin nombre,Guadalajara
40.0,269.73,2022-03-12,40,Pedro,Monterrey
73.0,924.42,2020-03-29,73,Laura,Querétaro
81.0,706.55,2020-11-05,81,Sofia,Desconocida
57.0,895.43,2023-10-10,57,Miguel,Monterrey
40.0,308.15,2021-02-02,40,Pedro,Monterrey
27.0,738.63,2022-06-26,27,Luis,Monterrey
86.0,727.54,2020-08-30,86,Laura,Puebla
87.0,542.2,2022-03-23,87,Miguel,León
41.0,857.0,,41,Luis,Querétaro
100.0,505.71,2022-10-14,100,Elena,Querétaro
35.0,360.63,2023-03-28,35,Luis,Monterrey
74.0,912.52,2022-11-18,74,Ana,Desconocida
13.0,974.05,2021-09-25,13,Juan,Desconocida
26.0,88.48,2021-07-01,26,Sin nombre,Querétaro
15.0,393.54,2020-11-07,15,Sin nombre,Guadalajara
41.0,875.82,2023-12-27,41,Luis,Querétaro
57.0,57.4,,57,Miguel,Monterrey
80.0,,2023-04-09,80,Luis,Monterrey
86.0,988.06,,86,Laura,Puebla
56.0,439.77,2021-05-20,56,Laura,Guadalajara
45.0,442.33,2021-08-07,45,Sin nombre,Querétaro
42.0,458.09,2023-10-29,42,Sin nombre,CDMX
58.0,606.48,,58,Pedro,Mérida
51.0,294.28,2020-04-19,51,Laura,Desconocida
74.0,274.47,2022-07-14,74,Ana,Desconocida
26.0,247.59,2021-10-07,26,Sin nombre,Querétaro
95.0,113.33,2022-08-08,95,Sofia,Guadalajara
3.0,727.32,2022-07-10,3,Elena,Monterrey
14.0,,2022-07-31,14,Ana,Tijuana
29.0,740.6,2022-02-11,29,Sofia,CDMX
13.0,708.4,2021-06-07,13,Juan,Desconocida
26.0,634.81,2023-04-15,26,Sin nombre,Querétaro
49.0,90.19,2021-04-13,49,Carlos,CDMX
98.0,973.22,2022-11-03,98,Sofia,Tijuana
39.0,110.54,2022-07-26,39,Maria,Tijuana
88.0,981.1,2023-03-10,88,Pedro,Tijuana
92.0,486.39,2023-12-18,92,Elena,Monterrey
96.0,391.31,2023-08-03,96,Maria,Puebla
9.0,691.05,2021-08-12,9,Ana,León
25.0,165.57,2023-10-09,25,Miguel,León
96.0,958.08,2022-05-07,96,Maria,Puebla
24.0,278.62,2020-10-26,24,Carlos,Desconocida
29.0,688.31,2021-12-19,29,Sofia,CDMX
91.0,894.47,2023-06-21,91,Juan,Desconocida
1.0,528.2,2023-12-29,1,Pedro,Puebla
72.0,862.52,2023-11-11,72,Elena,Desconocida
11.0,520.39,2023-11-22,11,Sin nombre,Monterrey
33.0,604.72,2022-05-26,33,Sin nombre,Monterrey
66.0,185.67,2022-08-08,66,Luis,Desconocida
38.0,404.88,2021-05-01,38,Sofia,CDMX
53.0,999.29,2021-03-07,53,Juan,Querétaro
48.0,346.55,2021-06-12,48,Miguel,León
58.0,710.35,2021-05-29,58,Pedro,Mérida
13.0,230.98,2021-03-12,13,Juan,Desconocida
46.0,949.41,2024-01-09,46,Juan,Puebla
8.0,558.96,2023-12-22,8,Luis,Mérida
36.0,58.86,,36,Laura,Desconocida
51.0,490.63,,51,Laura,Desconocida
62.0,378.87,2022-07-17,62,Carlos,Mérida
10.0,641.98,,10,Pedro,Guadalajara
47.0,400.49,2021-09-18,47,Carlos,Puebla
34.0,581.49,2020-03-07,34,Sin nombre,CDMX
62.0,208.31,2021-11-19,62,Carlos,Mérida
87.0,219.42,2021-07-07,87,Miguel,León
4.0,364.98,2022-07-03,4,Maria,Guadalajara
25.0,52.19,2023-03-18,25,Miguel,León
38.0,175.95,2023-10-23,38,Sofia,CDMX
5.0,530.29,2022-09-13,5,Sofia,Mérida
73.0,932.6,2020-08-23,73,Laura,Querétaro
59.0,701.02,2020-03-24,59,Miguel,Monterrey
76.0,801.4,2021-11-07,76,Miguel,Guadalajara
36.0,629.63,2023-04-08,36,Laura,Desconocida
45.0,388.1,2021-05-01,45,Sin nombre,Querétaro
68.0,888.14,2023-04-25,68,Maria,CDMX
35.0,,2024-01-28,35,Luis,Monterrey
41.0,711.92,,41,Luis,Querétaro
50.0,425.86,2022-06-06,50,Laura,Mérida
42.0,526.96,2021-03-13,42,Sin nombre,CDMX
81.0,652.13,2020-08-17,81,Sofia,Desconocida
4.0,253.29,2022-02-11,4,Maria,Guadalajara
46.0,655.91,2021-06-20,46,Juan,Puebla
89.0,667.1,2022-10-12,89,Pedro,Puebla
87.0,271.11,,87,Miguel,León
87.0,117.12,2021-09-06,87,Miguel,León
74.0,199.19,2020-11-05,74,Ana,Desconocida
14.0,656.71,2021-03-04,14,Ana,Tijuana
52.0,282.82,2022-11-24,52,Sin nombre,Guadalajara
87.0,56.41,2021-03-25,87,Miguel,León
19.0,,2023-09-24,19,Luis,León
58.0,660.26,2021-09-09,58,Pedro,Mérida
88.0,980.97,2023-01-07,88,Pedro,Tijuana
14.0,901.26,2023-10-31,14,Ana,Tijuana
62.0,243.11,2020-06-08,62,Carlos,Mérida
83.0,792.0,2022-06-02,83,Carlos,Querétaro
6.0,,2020-07-09,6,Juan,Guadalajara
41.0,606.93,2023-07-14,41,Luis,Querétaro
89.0,77.56,2022-01-28,89,Pedro,Puebla
92.0,760.08,2020-12-27,92,Elena,Monterrey
75.0,941.22,2020-10-24,75,Pedro,León
30.0,867.02,2023-04-09,30,Luis,Monterrey
33.0,943.45,2020-02-18,33,Sin nombre,Monterrey
13.0,75.09,2021-04-03,13,Juan,Desconocida
14.0,757.69,2020-11-07,14,Ana,Tijuana
13.0,578.28,2023-05-26,13,Juan,Desconocida
52.0,387.44,2022-11-20,52,Sin nombre,Guadalajara
87.0,156.81,2020-09-14,87,Miguel,León
86.0,699.55,2022-06-12,86,Laura,Puebla
3.0,26.28,2021-04-19,3,Elena,Monterrey
78.0,,2023-11-25,78,Carlos,CDMX
83.0,204.49,2021-09-29,83,Carlos,Querétaro
24.0,606.26,2021-09-22,24,Carlos,Desconocida
53.0,280.74,2022-04-30,53,Juan,Querétaro
25.0,590.82,2020-01-04,25,Miguel,León
73.0,706.26,2023-10-08,73,Laura,Querétaro
8.0,206.3,2020-12-05,8,Luis,Mérida
45.0,337.2,2021-10-23,45,Sin nombre,Querétaro
34.0,454.44,2022-06-08,34,Sin nombre,CDMX
19.0,86.9,2020-02-12,19,Luis,León
76.0,163.06,2021-02-05,76,Miguel,Guadalajara
63.0,436.75,2022-10-25,63,Maria,Tijuana
11.0,,2022-11-06,11,Sin nombre,Monterrey
10.0,489.38,2021-12-18,10,Pedro,Guadalajara
69.0,769.85,2021-10-11,69,Laura,León
30.0,700.84,2022-09-24,30,Luis,Monterrey
34.0,320.69,2020-06-06,34,Sin nombre,CDMX
12.0,199.45,2023-03-05,12,Luis,León
89.0,900.41,2020-07-04,89,Pedro,Puebla
25.0,,2023-03-05,25,Miguel,León
8.0,467.9,2020-11-19,8,Luis,Mérida
89.0,907.3,2021-01-21,89,Pedro,Puebla
74.0,619.86,2020-09-17,74,Ana,Desconocida
73.0,237.42,2023-12-30,73,Laura,Querétaro
35.0,785.08,2023-05-13,35,Luis,Monterrey
50.0,67.32,,50,Laura,Mérida
4.0,630.99,2022-10-19,4,Maria,Guadalajara
27.0,941.71,2022-01-03,27,Luis,Monterrey
82.0,113.84,2023-05-05,82,Juan,Desconocida
44.0,936.17,2023-08-05,44,Elena,León
20.0,912.66,2022-03-30,20,Juan,Guadalajara
17.0,273.88,2022-11-03,17,Carlos,Puebla
69.0,719.9,2022-03-28,69,Laura,León
88.0,811.05,2022-01-06,88,Pedro,Tijuana
3.0,129.5,2020-10-28,3,Elena,Monterrey
66.0,574.56,2020-03-17,66,Luis,Desconocida
81.0,,2023-03-17,81,Sofia,Desconocida
51.0,636.83,2022-02-20,51,Laura,Desconocida
17.0,401.39,2020-09-02,17,Carlos,Puebla
50.0,975.87,2020-04-08,50,Laura,Mérida
47.0,250.61,2022-05-09,47,Carlos,Puebla
64.0,939.04,2020-06-15,64,Laura,Querétaro
66.0,471.86,2020-03-28,66,Luis,Desconocida
87.0,855.59,,87,Miguel,León
45.0,368.95,2024-01-27,45,Sin nombre,Querétaro
52.0,906.34,2022-04-26,52,Sin nombre,Guadalajara
57.0,695.2,2020-06-06,57,Miguel,Monterrey
74.0,32.05,2024-01-23,74,Ana,Desconocida
50.0,564.53,2020-12-30,50,Laura,Mérida
55.0,114.12,2021-03-07,55,Sin nombre,Querétaro
44.0,695.8,2021-03-20,44,Elena,León
37.0,337.43,2020-05-19,37,Sin nombre,CDMX
74.0,,2021-07-18,74,Ana,Desconocida
58.0,551.86,2021-04-02,58,Pedro,Mérida
83.0,999.66,2022-03-14,83,Carlos,Querétaro
18.0,510.69,2020-07-08,18,Sofia,León
81.0,68.13,2020-05-19,81,Sofia,Desconocida
16.0,58.99,2023-01-29,16,Ana,Monterrey
71.0,714.62,2020-10-30,71,Pedro,CDMX
41.0,944.91,2021-02-17,41,Luis,Querétaro
74.0,470.11,2021-04-30,74,Ana,Desconocida
92.0,491.3,2020-05-16,92,Elena,Monterrey
31.0,53.42,2020-12-15,31,Miguel,Monterrey
95.0,878.01,2020-09-08,95,Sofia,Guadalajara
29.0,923.04,2023-12-17,29,Sofia,CDMX
2.0,556.91,,2,Miguel,Puebla
27.0,802.5,2023-07-02,27,Luis,Monterrey
98.0,841.7,2020-11-29,98,Sofia,Tijuana
66.0,390.19,2022-03-25,66,Luis,Desconocida
82.0,528.81,2023-01-20,82,Juan,Desconocida
38.0,366.86,2022-07-27,38,Sofia,CDMX
60.0,,2022-12-27,60,Elena,Monterrey
18.0,855.17,2022-08-10,18,Sofia,León
38.0,328.28,2023-09-12,38,Sofia,CDMX
16.0,817.88,2020-08-21,16,Ana,Monterrey
60.0,960.46,2023-07-23,60,Elena,Monterrey
83.0,819.32,2020-09-09,83,Carlos,Querétaro
83.0,210.34,2022-03-31,83,Carlos,Querétaro
50.0,,2023-01-07,50,Laura,Mérida
50.0,300.58,2021-01-12,50,Laura,Mérida
8.0,209.84,2021-03-08,8,Luis,Mérida
59.0,550.29,2020-09-22,59,Miguel,Monterrey
41.0,,2022-05-14,41,Luis,Querétaro
26.0,,2022-09-16,26,Sin nombre,Querétaro
96.0,144.41,2020-09-26,96,Maria,Puebla
12.0,568.94,2023-03-07,12,Luis,León
59.0,201.17,2022-03-09,59,Miguel,Monterrey
30.0,864.44,2023-01-25,30,Luis,Monterrey
42.0,77.74,2023-03-19,42,Sin nombre,CDMX
18.0,190.09,2020-04-29,18,Sofia,León
81.0,653.39,2020-07-17,81,Sofia,Desconocida
64.0,825.55,2024-01-30,64,Laura,Querétaro
46.0,613.04,2022-06-11,46,Juan,Puebla
79.0,552.97,2021-10-30,79,Elena,Tijuana
49.0,207.37,2022-05-12,49,Carlos,CDMX
6.0,883.56,2021-03-06,6,Juan,Guadalajara
50.0,899.59,2022-06-20,50,Laura,Mérida
32.0,653.36,2022-03-25,32,Sin nombre,Tijuana
44.0,453.54,,44,Elena,León
32.0,917.88,2022-07-09,32,Sin nombre,Tijuana
41.0,87.33,2020-03-22,41,Luis,Querétaro
25.0,79.83,2021-06-15,25,Miguel,León
1.0,957.51,2020-07-05,1,Pedro,Puebla
39.0,363.09,2021-11-08,39,Maria,Tijuana
32.0,944.38,2020-05-24,32,Sin nombre,Tijuana
33.0,342.07,2022-04-18,33,Sin nombre,Monterrey
74.0,346.99,2024-02-03,74,Ana,Desconocida
81.0,262.06,2023-02-24,81,Sofia,Desconocida
22.0,98.04,2023-12-23,22,Ana,CDMX
52.0,143.38,2020-03-21,52,Sin nombre,Guadalajara
74.0,404.63,2020-06-12,74,Ana,Desconocida
44.0,279.89,2021-08-28,44,Elena,León
15.0,215.13,2023-01-12,15,Sin nombre,Guadalajara
10.0,189.6,2023-01-03,10,Pedro,Guadalajara
21.0,383.72,2021-09-03,21,Ana,Tijuana
30.0,861.63,2023-02-01,30,Luis,Monterrey
53.0,180.68,2022-12-20,53,Juan,Querétaro
11.0,485.98,2021-03-12,11,Sin nombre,Monterrey
16.0,318.1,2022-09-06,16,Ana,Monterrey
55.0,,2023-12-24,55,Sin nombre,Querétaro
39.0,518.78,2021-10-02,39,Maria,Tijuana
45.0,610.32,2022-06-06,45,Sin nombre,Querétaro
76.0,927.11,2023-07-19,76,Miguel,Guadalajara
7.0,487.39,2022-09-21,7,Pedro,Tijuana
22.0,129.86,2022-02-27,22,Ana,CDMX
82.0,797.59,,82,Juan,Desconocida
88.0,,2023-05-24,88,Pedro,Tijuana
4.0,854.39,2023-08-27,4,Maria,Guadalajara
22.0,103.48,2020-01-28,22,Ana,CDMX
43.0,819.63,2023-03-31,43,Elena,Tijuana
64.0,934.19,2020-03-07,64,Laura,Querétaro
44.0,843.26,2020-06-25,44,Elena,León
65.0,275.98,2021-08-23,65,Pedro,Querétaro
12.0,617.88,2022-10-30,12,Luis,León
54.0,881.0,2023-12-15,54,Ana,Puebla
38.0,401.71,2021-02-28,38,Sofia,CDMX
77.0,26.82,2022-06-26,77,Miguel,Desconocida
64.0,225.41,2022-05-31,64,Laura,Querétaro
14.0,332.85,,14,Ana,Tijuana
37.0,728.65,2022-06-01,37,Sin nombre,CDMX
63.0,523.69,2021-06-11,63,Maria,Tijuana
97.0,158.92,2021-05-26,97,Juan,Querétaro
72.0,,2022-03-08,72,Elena,Desconocida
100.0,49.17,2020-01-21,100,Elena,Querétaro
82.0,374.65,2023-03-12,82,Juan,Desconocida
41.0,702.37,2022-11-10,41,Luis,Querétaro
92.0,117.85,2020-01-05,92,Elena,Monterrey
100.0,821.35,2022-10-14,100,Elena,Querétaro
50.0,390.36,2023-10-09,50,Laura,Mérida
94.0,459.61,2021-05-20,94,Maria,CDMX
27.0,91.36,2021-04-06,27,Luis,Monterrey
3.0,715.07,2021-06-18,3,Elena,Monterrey
34.0,231.37,2021-06-01,34,Sin nombre,CDMX
48.0,973.79,2020-10-27,48,Miguel,León
5.0,985.03,2021-05-28,5,Sofia,Mérida
65.0,91.02,2023-12-15,65,Pedro,Querétaro
49.0,502.91,2020-11-11,49,Carlos,CDMX
48.0,90.68,2021-12-01,48,Miguel,León
6.0,845.5,2022-05-02,6,Juan,Guadalajara
19.0,428.49,2021-11-26,19,Luis,León
95.0,837.41,2021-07-25,95,Sofia,Guadalajara
70.0,845.17,2023-03-03,70,Laura,Mérida
5.0,,2023-06-25,5,Sofia,Mérida
87.0,794.36,2021-04-16,87,Miguel,León
83.0,827.43,2021-04-02,83,Carlos,Querétaro
35.0,770.2,2022-04-03,35,Luis,Monterrey
50.0,508.8,2020-10-14,50,Laura,Mérida
6.0,353.29,2020-10-31,6,Juan,Guadalajara
69.0,92.12,2022-08-03,69,Laura,León
15.0,71.98,2020-04-12,15,Sin nombre,Guadalajara
65.0,653.28,2022-06-22,65,Pedro,Querétaro
56.0,217.58,2020-05-23,56,Laura,Guadalajara
87.0,528.86,2021-03-01,87,Miguel,León
64.0,512.89,2020-02-12,64,Laura,Querétaro
93.0,263.83,2022-12-07,93,Sofia,León
21.0,372.27,2021-02-12,21,Ana,Tijuana
82.0,104.25,2022-07-09,82,Juan,Desconocida
73.0,157.82,2022-02-16,73,Laura,Querétaro
44.0,546.53,2022-01-10,44,Elena,León
46.0,243.93,2022-02-19,46,Juan,Puebla
70.0,534.51,2023-09-02,70,Laura,Mérida
17.0,160.76,2022-03-16,17,Carlos,Puebla
76.0,534.85,2021-06-18,76,Miguel,Guadalajara
96.0,931.79,2020-06-17,96,Maria,Puebla
76.0,265.83,2021-03-06,76,Miguel,Guadalajara
7.0,666.18,2020-04-06,7,Pedro,Tijuana
24.0,790.68,2023-11-29,24,Carlos,Desconocida
98.0,989.63,2020-01-18,98,Sofia,Tijuana
32.0,818.68,2023-01-29,32,Sin nombre,Tijuana
88.0,900.67,2020-12-06,88,Pedro,Tijuana
21.0,851.85,2021-05-25,21,Ana,Tijuana
81.0,220.78,2023-12-02,81,Sofia,Desconocida
15.0,83.66,2021-05-02,15,Sin nombre,Guadalajara
42.0,980.45,2023-08-20,42,Sin nombre,CDMX
100.0,955.01,2020-09-29,100,Elena,Querétaro
87.0,717.67,2023-08-26,87,Miguel,León
87.0,329.02,2021-12-25,87,Miguel,León
22.0,750.98,2021-05-06,22,Ana,CDMX
47.0,853.6,2020-03-15,47,Carlos,Puebla
26.0,,2021-01-25,26,Sin nombre,Querétaro
48.0,677.45,2022-06-17,48,Miguel,León
28.0,892.18,2021-11-06,28,Laura,Tijuana
53.0,931.33,2023-12-20,53,Juan,Querétaro
98.0,791.79,2021-03-06,98,Sofia,Tijuana
41.0,86.95,2024-01-30,41,Luis,Querétaro
10.0,941.35,2024-01-28,10,Pedro,Guadalajara
39.0,425.91,2022-06-28,39,Maria,Tijuana
69.0,558.37,2021-10-28,69,Laura,León
42.0,,2022-01-11,42,Sin nombre,CDMX
10.0,320.76,2021-01-17,10,Pedro,Guadalajara
96.0,814.62,2023-09-13,96,Maria,Puebla
79.0,759.41,2021-08-03,79,Elena,Tijuana
52.0,369.95,2021-06-26,52,Sin nombre,Guadalajara
55.0,110.05,2020-09-27,55,Sin nombre,Querétaro
44.0,656.86,2022-04-17,44,Elena,León
70.0,239.58,2021-02-06,70,Laura,Mérida
95.0,,2022-02-23,95,Sofia,Guadalajara
24.0,836.7,2023-01-22,24,Carlos,Desconocida
63.0,93.4,2020-10-07,63,Maria,Tijuana
71.0,747.53,2023-06-17,71,Pedro,CDMX
28.0,722.0,2020-11-04,28,Laura,Tijuana
41.0,852.52,2022-04-04,41,Luis,Querétaro
78.0,725.71,2023-06-11,78,Carlos,CDMX
40.0,,2021-09-18,40,Pedro,Monterrey
83.0,873.63,2020-10-16,83,Carlos,Querétaro
81.0,545.21,2020-06-29,81,Sofia,Desconocida
38.0,11.25,2023-07-06,38,Sofia,CDMX
14.0,,2021-11-23,14,Ana,Tijuana
15.0,658.85,2020-10-03,15,Sin nombre,Guadalajara
55.0,,2023-06-06,55,Sin nombre,Querétaro
86.0,,2022-10-13,86,Laura,Puebla
25.0,,2021-05-18,25,Miguel,León
100.0,790.89,2020-06-21,100,Elena,Querétaro
7.0,192.06,2020-04-12,7,Pedro,Tijuana
58.0,248.46,2022-05-11,58,Pedro,Mérida
68.0,707.54,2021-05-30,68,Maria,CDMX
16.0,909.51,2023-07-12,16,Ana,Monterrey
15.0,945.29,2022-11-03,15,Sin nombre,Guadalajara
64.0,748.58,2022-04-08,64,Laura,Querétaro
76.0,348.49,2023-06-12,76,Miguel,Guadalajara
81.0,776.38,2022-01-05,81,Sofia,Desconocida
34.0,876.1,2022-09-26,34,Sin nombre,CDMX
78.0,762.35,2022-01-09,78,Carlos,CDMX
51.0,171.29,2022-11-20,51,Laura,Desconocida
82.0,241.1,2020-11-04,82,Juan,Desconocida
74.0,143.32,2020-05-21,74,Ana,Desconocida
51.0,778.57,2020-12-13,51,Laura,Desconocida
40.0,330.2,2023-02-17,40,Pedro,Monterrey
52.0,902.26,2022-02-15,52,Sin nombre,Guadalajara
72.0,992.14,2021-07-29,72,Elena,Desconocida
36.0,369.9,2023-04-09,36,Laura,Desconocida
81.0,117.71,2024-02-02,81,Sofia,Desconocida
86.0,324.12,2021-10-28,86,Laura,Puebla
53.0,59.7,2021-07-07,53,Juan,Querétaro
47.0,601.62,2020-11-03,47,Carlos,Puebla
49.0,335.25,2020-01-31,49,Carlos,CDMX
38.0,897.06,2022-10-31,38,Sofia,CDMX
4.0,373.1,2023-05-06,4,Maria,Guadalajara
11.0,761.56,2021-12-21,11,Sin nombre,Monterrey
28.0,887.03,2021-07-31,28,Laura,Tijuana
34.0,884.73,2023-04-17,34,Sin nombre,CDMX
27.0,840.26,2022-05-06,27,Luis,Monterrey
8.0,96.65,2020-08-04,8,Luis,Mérida
88.0,344.39,2022-09-15,88,Pedro,Tijuana
43.0,,2020-05-29,43,Elena,Tijuana
32.0,106.22,2020-09-19,32,Sin nombre,Tijuana
38.0,492.95,2020-01-26,38,Sofia,CDMX
90.0,803.09,2020-12-04,90,Elena,CDMX
6.0,,2020-07-22,6,Juan,Guadalajara
18.0,140.38,2020-04-20,18,Sofia,León
15.0,16.66,2020-03-10,15,Sin nombre,Guadalajara
73.0,374.35,2022-05-21,73,Laura,Querétaro
67.0,488.52,2021-01-21,67,Luis,Desconocida
51.0,228.66,2023-05-16,51,Laura,Desconocida
55.0,916.41,2022-03-05,55,Sin nombre,Querétaro
83.0,853.69,2023-05-14,83,Carlos,Querétaro
89.0,451.02,2022-06-17,89,Pedro,Puebla
33.0,814.58,2022-03-15,33,Sin nombre,Monterrey
87.0,,2022-09-11,87,Miguel,León
23.0,453.77,2022-04-14,23,Juan,Mérida
31.0,,2020-06-28,31,Miguel,Monterrey
98.0,465.1,2020-03-21,98,Sofia,Tijuana
84.0,360.19,2021-05-23,84,Laura,CDMX
20.0,679.3,2020-07-29,20,Juan,Guadalajara
56.0,266.88,2020-05-03,56,Laura,Guadalajara
17.0,407.39,2021-01-07,17,Carlos,Puebla
6.0,760.28,2023-12-31,6,Juan,Guadalajara
66.0,755.76,2021-10-05,66,Luis,Desconocida
36.0,821.36,2021-10-22,36,Laura,Desconocida
97.0,427.93,2021-09-22,97,Juan,Querétaro
14.0,857.15,2020-02-21,14,Ana,Tijuana
94.0,530.7,,94,Maria,CDMX
3.0,142.95,2021-11-15,3,Elena,Monterrey
39.0,260.67,2021-11-23,39,Maria,Tijuana
43.0,,,43,Elena,Tijuana
26.0,827.6,2021-09-06,26,Sin nombre,Querétaro
34.0,737.44,2023-12-22,34,Sin nombre,CDMX
75.0,478.51,2021-07-11,75,Pedro,León
76.0,45.13,2020-03-01,76,Miguel,Guadalajara
37.0,583.5,2023-04-07,37,Sin nombre,CDMX
85.0,957.57,2022-04-24,85,Elena,Desconocida
